plantid,plant_verticle_location,frontal_area_cm2
54,215,2.715
55,215,1.0425
56,215,4.1275
57,215,8.7125
58,215,2.0525
59,215,0.67
60,215,5.955
61,215,3.1325
62,215,0.9275
63,215,1.175
64,215,0.02
65,215,0.5675
66,215,8.3175
67,215,2.0725
68,215,0.7575
69,215,3.735
70,215,2.6725
71,215,7.16
72,215,18.23
73,215,16.045
74,215,0
75,215,1.705
76,215,22.1
77,215,18.17
78,215,6.2875
79,215,5.22
80,215,7.8325
81,215,4.6125
82,215,0
83,215,1.2475
84,215,0.525
85,215,1.195
86,215,1.0875
87,215,0
88,215,0.9425
89,215,0.7675
90,215,3.3275
1,225,0.655
2,225,0
3,225,0.4675
4,225,0
5,225,0.425
6,225,0.34
7,225,0.2925
8,225,2.46
9,225,0.7225
10,225,1.6575
11,225,0.6425
12,225,0.5675
13,225,6.5925
14,225,0.3675
15,225,1.6625
16,225,0.4325
17,225,1.0975
18,225,0.535
19,225,0
20,225,0.025
21,225,1.3
22,225,0
23,225,0
24,225,2.0325
25,225,0
26,225,0
27,225,2.64
28,225,0
29,225,0.335
30,225,0
31,225,0
32,225,0.355
33,225,0
34,225,5.52
35,225,6.1325
36,225,1.6325
37,225,1.755
38,225,3.41
39,225,0.58
40,225,6.39
41,225,4.8925
42,225,0.585
43,225,0.7175
44,225,3.205
45,225,0.52
46,225,0.66
47,225,4.375
48,225,0.6475
49,225,0.565
50,225,0.995
51,225,1.935
52,225,0.8275
53,225,9.825
54,225,1.9975
55,225,0.8725
56,225,3.0775
57,225,6.8175
58,225,1.3425
59,225,0.82
60,225,3.865
61,225,4.1075
62,225,1.02
63,225,3.05
64,225,0
65,225,0.505
66,225,7.395
67,225,2.345
68,225,0.735
69,225,2.495
70,225,4.4025
71,225,3.945
72,225,16.965
73,225,15.745
74,225,0
75,225,4.3125
76,225,20.393
77,225,15.593
78,225,4.655
79,225,4.8175
80,225,6.175
81,225,3.3025
82,225,0
83,225,1.2225
84,225,0.5
85,225,0.7825
86,225,1.03
87,225,0
88,225,0.9925
89,225,0.82
90,225,2.135
1,235,0.77
2,235,0
3,235,0.5
4,235,0
5,235,0.26
6,235,0.305
7,235,0.3125
8,235,0.4775
9,235,0.52
10,235,2.235
11,235,0.6225
12,235,0.595
13,235,7.105
14,235,0.4475
15,235,0.8225
16,235,0.485
17,235,1.5075
18,235,0.5975
19,235,0
20,235,0
21,235,0.6975
22,235,0
23,235,0
24,235,1.23
25,235,0
26,235,0
27,235,3.6375
28,235,0
29,235,0.3425
30,235,0
31,235,0
32,235,1.1875
33,235,0
34,235,7.0325
35,235,5.36
36,235,0.4675
37,235,1.6125
38,235,2.265
39,235,0.4275
40,235,4.79
41,235,4.23
42,235,0.625
43,235,0.9525
44,235,4.5825
45,235,0.5375
46,235,0.67
47,235,4.0475
48,235,0.6375
49,235,0.4375
50,235,1.25
51,235,1.325
52,235,0.28
53,235,8.3075
54,235,3.1725
55,235,0.65
56,235,2.15
57,235,6.735
58,235,2.075
59,235,0.62
60,235,3.2475
61,235,3.4675
62,235,0.935
63,235,1.5975
64,235,0
65,235,0.4525
66,235,8.4275
67,235,1.28
68,235,0.7575
69,235,1.4775
70,235,3.4075
71,235,4.1675
72,235,14.933
73,235,15.148
74,235,0
75,235,5.55
76,235,22.125
77,235,15.25
78,235,4.3825
79,235,4.0875
80,235,6.285
81,235,2.34
82,235,0
83,235,1.225
84,235,0.49
85,235,0.8375
86,235,1.0875
87,235,0
88,235,0.5825
89,235,0.77
90,235,2.805
1,245,0.4825
2,245,0
3,245,1.2
4,245,0
5,245,0.2525
6,245,0.325
7,245,0.2675
8,245,0
9,245,0.505
10,245,1.96
11,245,0.64
12,245,0.63
13,245,6.9775
14,245,0.4375
15,245,2.615
16,245,0.51
17,245,1.1275
18,245,0.4375
19,245,0
20,245,0
21,245,0.4875
22,245,0
23,245,0
24,245,0.75
25,245,0
26,245,0
27,245,5.0275
28,245,0
29,245,0.91
30,245,0
31,245,0
32,245,0.855
33,245,0
34,245,6.415
35,245,2.6425
36,245,0.4875
37,245,1.055
38,245,1.0725
39,245,0.6525
40,245,4.0725
41,245,2.715
42,245,0.9
43,245,1.995
44,245,4.5975
45,245,2.7025
46,245,0.6525
47,245,3.345
48,245,0.5475
49,245,0.495
50,245,1.525
51,245,1.125
52,245,0.3275
53,245,7.2925
54,245,2.21
55,245,0.395
56,245,1.4725
57,245,5.085
58,245,2.2375
59,245,0.8375
60,245,4.585
61,245,3.2425
62,245,1.1125
63,245,2.1275
64,245,0
65,245,0.4525
66,245,8.545
67,245,1.7175
68,245,0.8425
69,245,1.0725
70,245,2.565
71,245,4.79
72,245,13.815
73,245,14.033
74,245,0
75,245,6.3975
76,245,20.138
77,245,14.328
78,245,4.33
79,245,3.0425
80,245,5.36
81,245,1.325
82,245,0
83,245,1.1475
84,245,0.505
85,245,0.75
86,245,1.0375
87,245,0
88,245,0.2475
89,245,0.715
90,245,2.13
1,255,0.4275
2,255,0
3,255,3.54
4,255,0
5,255,0.3025
6,255,0.3825
7,255,0.29
8,255,0
9,255,0.6975
10,255,1.595
11,255,0.665
12,255,0.575
13,255,4.085
14,255,0.5025
15,255,1.4675
16,255,0.4175
17,255,0.3975
18,255,0.46
19,255,0
20,255,0
21,255,0.48
22,255,0
23,255,0
24,255,0.2625
25,255,0
26,255,0
27,255,3.36
28,255,0
29,255,1.72
30,255,0
31,255,0
32,255,0.4125
33,255,0
34,255,5.73
35,255,2.7075
36,255,0.53
37,255,1.03
38,255,0.62
39,255,0.4375
40,255,2.8575
41,255,2.47
42,255,0.57
43,255,2.815
44,255,3.9575
45,255,3.465
46,255,0.6375
47,255,1.9375
48,255,0.5625
49,255,0.445
50,255,0.7825
51,255,0.95
52,255,0.3425
53,255,5.325
54,255,1.0575
55,255,0.0175
56,255,1.145
57,255,3.915
58,255,2.3475
59,255,0.43
60,255,2.5325
61,255,3.37
62,255,0.3625
63,255,2.8975
64,255,0
65,255,0.45
66,255,6.2875
67,255,4.4175
68,255,0.765
69,255,0.975
70,255,2.405
71,255,4.7675
72,255,12.608
73,255,13.838
74,255,0
75,255,6.6675
76,255,18.7
77,255,13.465
78,255,3.2475
79,255,2.9025
80,255,4.74
81,255,0.915
82,255,0
83,255,1.135
84,255,0.4625
85,255,0.6575
86,255,1.0575
87,255,0
88,255,0
89,255,0.79
90,255,1.45
1,265,0.45
2,265,0
3,265,1.925
4,265,0
5,265,0.3325
6,265,0.325
7,265,0.275
8,265,0
9,265,1.8325
10,265,1.315
11,265,0.5775
12,265,0.585
13,265,3.065
14,265,0.815
15,265,1.1075
16,265,0.575
17,265,0.2475
18,265,0.4125
19,265,0
20,265,0
21,265,0
22,265,0
23,265,0
24,265,0
25,265,0
26,265,0
27,265,2.86
28,265,0
29,265,1.2225
30,265,0
31,265,0
32,265,1.3975
33,265,0
34,265,5.1525
35,265,1.985
36,265,0.5025
37,265,1.06
38,265,0.8875
39,265,0.4525
40,265,2.8675
41,265,2.935
42,265,0.6275
43,265,1.375
44,265,1.6
45,265,2.14
46,265,0.6425
47,265,0.85
48,265,0.5425
49,265,0.39
50,265,1.77
51,265,0.71
52,265,0.3625
53,265,4.6575
54,265,0.4275
55,265,0
56,265,0.855
57,265,3.4175
58,265,3.0875
59,265,0.3675
60,265,1.3075
61,265,4.6
62,265,0.6625
63,265,4.875
64,265,0
65,265,1.3575
66,265,3.805
67,265,3.7075
68,265,0.88
69,265,0.945
70,265,2.745
71,265,4.9475
72,265,12.03
73,265,13.735
74,265,0
75,265,8.8625
76,265,18.578
77,265,13.98
78,265,2.44
79,265,2.59
80,265,3.6775
81,265,0.7725
82,265,0
83,265,1.115
84,265,0.48
85,265,0.8525
86,265,1.07
87,265,0
88,265,0
89,265,0.9575
90,265,1.6975
1,275,0.4325
2,275,0
3,275,2.1275
4,275,0
5,275,0.255
6,275,0.325
7,275,0.2925
8,275,0
9,275,1.92
10,275,2.1625
11,275,0.595
12,275,0.5675
13,275,3.205
14,275,0.46
15,275,1.8025
16,275,1.15
17,275,0
18,275,0.39
19,275,0
20,275,0
21,275,0
22,275,0
23,275,0
24,275,0
25,275,0
26,275,0
27,275,1.135
28,275,0
29,275,0.41
30,275,0
31,275,0
32,275,4.5975
33,275,0
34,275,5.4525
35,275,1.4825
36,275,0.495
37,275,1.28
38,275,0.8075
39,275,0.4775
40,275,3.5625
41,275,2.665
42,275,0.5175
43,275,1.545
44,275,1.7025
45,275,1.955
46,275,0.625
47,275,0.48
48,275,0.5575
49,275,0.3825
50,275,1.29
51,275,0.955
52,275,0.5925
53,275,4.5075
54,275,0
55,275,0
56,275,0.6425
57,275,3.06
58,275,3.53
59,275,0.41
60,275,1.68
61,275,5.02
62,275,0.7775
63,275,6.485
64,275,0
65,275,4.1825
66,275,2.7975
67,275,4.0375
68,275,0.715
69,275,0.935
70,275,2.23
71,275,8.4375
72,275,10.018
73,275,12.32
74,275,0
75,275,6.8625
76,275,17.85
77,275,15.543
78,275,2.5925
79,275,1.93
80,275,3.3125
81,275,0.12
82,275,0
83,275,1.12
84,275,0.465
85,275,0.6925
86,275,1.0275
87,275,0
88,275,0
89,275,1.2625
90,275,1.7925
1,285,0.425
2,285,0
3,285,0.895
4,285,0
5,285,0.2425
6,285,0.3625
7,285,0.3675
8,285,0
9,285,1.625
10,285,2.9175
11,285,0.595
12,285,0.525
13,285,2.48
14,285,0.4725
15,285,1.9225
16,285,0.6175
17,285,0
18,285,0.435
19,285,0
20,285,0
21,285,0
22,285,0
23,285,0
24,285,0
25,285,0
26,285,0
27,285,0.02
28,285,0
29,285,0.5
30,285,0
31,285,0
32,285,3.51
33,285,0
34,285,5.8825
35,285,1.0775
36,285,0.605
37,285,1.3875
38,285,1.97
39,285,1.03
40,285,3.4875
41,285,3.4325
42,285,0.5775
43,285,3.0575
44,285,1.155
45,285,1.73
46,285,0.6175
47,285,0.4075
48,285,0.865
49,285,0.93
50,285,1.0525
51,285,0.9575
52,285,0.495
53,285,4.0225
54,285,0
55,285,0
56,285,0.46
57,285,2.52
58,285,5.16
59,285,0.435
60,285,2.415
61,285,4.5425
62,285,2.4175
63,285,6.605
64,285,0
65,285,4.3375
66,285,2.625
67,285,2.3525
68,285,0.69
69,285,0.9325
70,285,2
71,285,9.175
72,285,9.815
73,285,12.193
74,285,0
75,285,6.4625
76,285,14.868
77,285,14.63
78,285,2.12
79,285,1.6975
80,285,3.6925
81,285,0
82,285,0
83,285,1.145
84,285,0.455
85,285,0.67
86,285,1.03
87,285,0
88,285,0
89,285,1.315
90,285,1.575
1,295,1.475
2,295,0
3,295,0
4,295,0
5,295,0.2525
6,295,0.3075
7,295,0.4175
8,295,0
9,295,1.585
10,295,4.21
11,295,0.5825
12,295,0.525
13,295,1.5075
14,295,0.5125
15,295,2.37
16,295,1.0575
17,295,0
18,295,1.765
19,295,0
20,295,0
21,295,0
22,295,0
23,295,0
24,295,0
25,295,0
26,295,0
27,295,0
28,295,0
29,295,0.9
30,295,0
31,295,0
32,295,3.1
33,295,0
34,295,6.085
35,295,1.085
36,295,0.9275
37,295,1.3525
38,295,1.38
39,295,0.645
40,295,3.64
41,295,1.5725
42,295,1.285
43,295,1.585
44,295,0.94
45,295,1.465
46,295,0.7025
47,295,0.415
48,295,0.86
49,295,2.7725
50,295,0.4125
51,295,0.895
52,295,0.28
53,295,3.02
54,295,0
55,295,0
56,295,0.4825
57,295,1.7025
58,295,5.76
59,295,0.4225
60,295,2.355
61,295,4.82
62,295,4.2025
63,295,6.9925
64,295,0
65,295,3.7225
66,295,0.9775
67,295,2.755
68,295,0.6875
69,295,0.9275
70,295,1.7425
71,295,10.683
72,295,11.04
73,295,11.655
74,295,0
75,295,8.0975
76,295,12.61
77,295,14.755
78,295,2.065
79,295,1.8975
80,295,2.0575
81,295,0
82,295,0
83,295,1.7525
84,295,0.4175
85,295,0.745
86,295,1.055
87,295,0
88,295,0
89,295,1.3925
90,295,1.6925
1,305,2.01
2,305,0
3,305,0
4,305,0
5,305,0.8225
6,305,0.405
7,305,0.625
8,305,0
9,305,1.145
10,305,3.8325
11,305,0.595
12,305,0.4925
13,305,1.3775
14,305,0.41
15,305,2.245
16,305,1.3025
17,305,0
18,305,3.66
19,305,0
20,305,0
21,305,0
22,305,0
23,305,0
24,305,0
25,305,0
26,305,0
27,305,0
28,305,0
29,305,0.6525
30,305,0
31,305,0
32,305,3.65
33,305,0
34,305,4.2075
35,305,1.4525
36,305,0.97
37,305,1.3575
38,305,1.45
39,305,0.4675
40,305,2.85
41,305,0.8125
42,305,1.44
43,305,2.8575
44,305,0.805
45,305,0.775
46,305,0.9375
47,305,0.3975
48,305,0.9
49,305,5.78
50,305,0.265
51,305,0.6575
52,305,0.4175
53,305,3.2
54,305,0
55,305,0
56,305,0.2825
57,305,1.49
58,305,4.6875
59,305,0.4975
60,305,3.1925
61,305,3.84
62,305,5.2325
63,305,7.11
64,305,0
65,305,3.875
66,305,0
67,305,3.49
68,305,0.67
69,305,0.905
70,305,1.165
71,305,8.9575
72,305,11.758
73,305,11.383
74,305,0
75,305,5.95
76,305,11.495
77,305,12.545
78,305,2.0325
79,305,2.045
80,305,2.2025
81,305,0
82,305,0
83,305,2.01
84,305,0.44
85,305,0.82
86,305,1.01
87,305,0
88,305,0
89,305,1.3225
90,305,1.6275
1,315,3.1275
2,315,0
3,315,0
4,315,0
5,315,0.295
6,315,0.46
7,315,0.23
8,315,0
9,315,1.19
10,315,3.9575
11,315,0.5625
12,315,0.5075
13,315,0.5075
14,315,0.745
15,315,2.2025
16,315,1.2275
17,315,0
18,315,4.6675
19,315,0
20,315,0
21,315,0
22,315,0
23,315,0
24,315,0
25,315,0
26,315,0
27,315,0
28,315,0
29,315,1.735
30,315,0
31,315,0
32,315,2.915
33,315,0
34,315,2.3575
35,315,1.3025
36,315,0.45
37,315,0.9975
38,315,2.2375
39,315,0.35
40,315,2.455
41,315,1.03
42,315,1.8925
43,315,2.39
44,315,1.17
45,315,0.575
46,315,0.67
47,315,0.4075
48,315,0.8075
49,315,4.305
50,315,0
51,315,0.69
52,315,0.17
53,315,2.5225
54,315,0
55,315,0
56,315,0.39
57,315,1.92
58,315,5.09
59,315,0.505
60,315,1.225
61,315,4.5275
62,315,5.6775
63,315,5.145
64,315,0
65,315,5.2925
66,315,0
67,315,5.17
68,315,0.855
69,315,0.8875
70,315,1.24
71,315,14.058
72,315,11.533
73,315,10.075
74,315,0
75,315,3.0025
76,315,9.9075
77,315,9.25
78,315,2.0925
79,315,1.4175
80,315,1.4025
81,315,0
82,315,0
83,315,1.6875
84,315,0.4425
85,315,0.7575
86,315,1.165
87,315,0
88,315,0
89,315,0.71
90,315,1.6975
1,325,3.8625
2,325,0
3,325,0
4,325,0
5,325,0
6,325,0.3125
7,325,0.2625
8,325,0
9,325,0.79
10,325,3.805
11,325,0.615
12,325,0.5675
13,325,0
14,325,0.4
15,325,1.6
16,325,2.725
17,325,0
18,325,3.8625
19,325,0
20,325,0
21,325,0
22,325,0
23,325,0
24,325,0
25,325,0
26,325,0
27,325,0
28,325,0
29,325,3.4275
30,325,0
31,325,0
32,325,2.6875
33,325,0
34,325,0.6425
35,325,0.76
36,325,0.445
37,325,1.0275
38,325,1.41
39,325,0.3825
40,325,2.11
41,325,0.54
42,325,1.8825
43,325,2.16
44,325,0.9
45,325,0.5275
46,325,0.64
47,325,0.7325
48,325,0.55
49,325,1.705
50,325,0
51,325,0.6125
52,325,0
53,325,1.9575
54,325,0
55,325,0
56,325,0.4125
57,325,0.495
58,325,4.0975
59,325,0.43
60,325,0.605
61,325,4.6075
62,325,6.965
63,325,5.4575
64,325,0
65,325,4.0975
66,325,0
67,325,4.5
68,325,1.945
69,325,0.8975
70,325,2.38
71,325,13.865
72,325,11.673
73,325,9.0425
74,325,0
75,325,4.655
76,325,7.9675
77,325,5.505
78,325,1.9075
79,325,1.4575
80,325,0.8075
81,325,0
82,325,0
83,325,2.14
84,325,0.435
85,325,0.6075
86,325,1.1975
87,325,0
88,325,0
89,325,0.25
90,325,1.6625
1,335,3.5075
2,335,0
3,335,0
4,335,0
5,335,0
6,335,0.285
7,335,1.4625
8,335,0
9,335,0.525
10,335,5.1425
11,335,0.57
12,335,0.675
13,335,0
14,335,0.4075
15,335,1.6925
16,335,3.88
17,335,0
18,335,2.1575
19,335,0
20,335,0
21,335,0
22,335,0
23,335,0
24,335,0
25,335,0
26,335,0
27,335,0
28,335,0
29,335,4.14
30,335,0
31,335,0
32,335,2.2875
33,335,0
34,335,0.5125
35,335,0.51
36,335,0.355
37,335,1.0175
38,335,0.75
39,335,0.6075
40,335,2.1925
41,335,0.335
42,335,1.725
43,335,2.6825
44,335,0.675
45,335,0.385
46,335,0.925
47,335,0.8825
48,335,0.5975
49,335,2.7425
50,335,0
51,335,0.5825
52,335,0
53,335,2.045
54,335,0
55,335,0
56,335,0.055
57,335,0.4675
58,335,4.585
59,335,0.3875
60,335,2.705
61,335,3.4375
62,335,6.1725
63,335,7.1075
64,335,0
65,335,2.2475
66,335,0
67,335,3.675
68,335,1.405
69,335,0.8875
70,335,4.1525
71,335,17.578
72,335,11.583
73,335,7.425
74,335,0
75,335,5.5325
76,335,8.1025
77,335,3.9575
78,335,1.5
79,335,1.145
80,335,0.8725
81,335,0
82,335,0
83,335,2.5225
84,335,0.4425
85,335,0.65
86,335,0.545
87,335,0
88,335,0
89,335,0.42
90,335,2.0425
1,345,1.94
2,345,0
3,345,0
4,345,0
5,345,0
6,345,0.2825
7,345,2.9725
8,345,0
9,345,1.2825
10,345,6.31
11,345,0.5525
12,345,0.645
13,345,0
14,345,0.4125
15,345,1.9475
16,345,1.185
17,345,0
18,345,0.015
19,345,0
20,345,0
21,345,0
22,345,0
23,345,0
24,345,0
25,345,0
26,345,0
27,345,0
28,345,0
29,345,5.06
30,345,0
31,345,0
32,345,1.7525
33,345,0
34,345,0.5775
35,345,0.26
36,345,0.3575
37,345,1.075
38,345,0.785
39,345,0.6825
40,345,1.8325
41,345,0.04
42,345,1.6075
43,345,2.3825
44,345,0.55
45,345,0.4325
46,345,3.255
47,345,0.42
48,345,1.7375
49,345,3.1125
50,345,0
51,345,0.4775
52,345,0
53,345,1.4925
54,345,0
55,345,0
56,345,0
57,345,0.4675
58,345,5.725
59,345,0.3775
60,345,4.49
61,345,4.43
62,345,4.325
63,345,8.5475
64,345,0
65,345,1.285
66,345,0
67,345,3.345
68,345,0.605
69,345,1.36
70,345,7.6925
71,345,19.773
72,345,11.525
73,345,8.5375
74,345,0
75,345,4.3625
76,345,7.48
77,345,3.5375
78,345,0.805
79,345,1.0225
80,345,0.8275
81,345,0
82,345,0
83,345,1.8575
84,345,0.4725
85,345,1.19
86,345,0.5475
87,345,0
88,345,0
89,345,0.3725
90,345,1.505
1,355,0.4575
2,355,0
3,355,0
4,355,0
5,355,0
6,355,0.255
7,355,1.2075
8,355,0
9,355,0.9175
10,355,4.1175
11,355,0.585
12,355,0.6125
13,355,0
14,355,0.395
15,355,2.05
16,355,0
17,355,0
18,355,0
19,355,0
20,355,0
21,355,0
22,355,0
23,355,0
24,355,0
25,355,0
26,355,0
27,355,0
28,355,0
29,355,5.0575
30,355,0
31,355,0
32,355,1.385
33,355,0
34,355,0.5275
35,355,0.4225
36,355,0.39
37,355,1.03
38,355,0.755
39,355,2.57
40,355,1.3325
41,355,0
42,355,0.5275
43,355,1.165
44,355,0.6925
45,355,2.965
46,355,3.6525
47,355,0.4025
48,355,1.94
49,355,2.81
50,355,0
51,355,0.5925
52,355,0
53,355,1.74
54,355,0
55,355,0
56,355,0
57,355,0.595
58,355,6.01
59,355,0.3925
60,355,3.8725
61,355,4.355
62,355,3.0025
63,355,8.27
64,355,0
65,355,3.4
66,355,0
67,355,2.33
68,355,0.675
69,355,1.2475
70,355,9.9
71,355,17.963
72,355,8.815
73,355,7.4975
74,355,0
75,355,0.6075
76,355,7.4025
77,355,4.3925
78,355,0.8075
79,355,1.2175
80,355,0.6475
81,355,0
82,355,0
83,355,1.4725
84,355,0.4675
85,355,1.6725
86,355,0.8
87,355,0
88,355,0
89,355,0.3675
90,355,1.2
1,365,0.225
2,365,0
3,365,0
4,365,0
5,365,0
6,365,0.2725
7,365,2.2725
8,365,0
9,365,1.015
10,365,4.4125
11,365,0.575
12,365,0.5225
13,365,0
14,365,0.395
15,365,1.9925
16,365,0
17,365,0
18,365,0
19,365,0
20,365,0
21,365,0
22,365,0
23,365,0
24,365,0
25,365,0
26,365,0
27,365,0
28,365,0
29,365,4.1
30,365,0
31,365,0
32,365,1.37
33,365,0
34,365,0.88
35,365,0.0625
36,365,0.645
37,365,1.1725
38,365,0.8825
39,365,2.3575
40,365,1.2775
41,365,0
42,365,0.5875
43,365,1.725
44,365,0.73
45,365,4.8675
46,365,3.4275
47,365,0.4225
48,365,3.1625
49,365,1.1525
50,365,0
51,365,0.5625
52,365,0
53,365,1.465
54,365,0
55,365,0
56,365,0
57,365,0.485
58,365,3.4775
59,365,0.355
60,365,4.4225
61,365,4.7875
62,365,5.1225
63,365,8.6325
64,365,0
65,365,5.1875
66,365,0
67,365,0.5225
68,365,0.96
69,365,0.9575
70,365,10.643
71,365,21.108
72,365,10.19
73,365,6.8
74,365,0
75,365,0
76,365,6.085
77,365,3.1525
78,365,0.3675
79,365,0.7075
80,365,0.3875
81,365,0
82,365,0
83,365,1.6875
84,365,0.44
85,365,4.235
86,365,0.8925
87,365,0
88,365,0
89,365,0
90,365,0
1,375,0.27
2,375,0
3,375,0
4,375,0
5,375,0
6,375,1.3275
7,375,1.8425
8,375,0
9,375,1.665
10,375,3.7825
11,375,0.61
12,375,0.6975
13,375,0
14,375,0.935
15,375,1.6475
16,375,0
17,375,0
18,375,0
19,375,0
20,375,0
21,375,0
22,375,0
23,375,0
24,375,0
25,375,0
26,375,0
27,375,0
28,375,0
29,375,0.4475
30,375,0
31,375,0
32,375,0.465
33,375,0
34,375,3.1325
35,375,0
36,375,1.4575
37,375,1.095
38,375,1.705
39,375,1.99
40,375,0.86
41,375,0
42,375,1.29
43,375,2.2225
44,375,0.7075
45,375,5.01
46,375,2.635
47,375,0.4175
48,375,6.73
49,375,0.5
50,375,0
51,375,0.6
52,375,0
53,375,1.24
54,375,0
55,375,0
56,375,0
57,375,0.27
58,375,2.2125
59,375,0.39
60,375,1.9275
61,375,5.3475
62,375,5.7
63,375,10.553
64,375,0
65,375,4.4475
66,375,0
67,375,0.8825
68,375,1.1375
69,375,1.95
70,375,10.808
71,375,23.863
72,375,8.1375
73,375,5.9075
74,375,0
75,375,0
76,375,4.855
77,375,3.185
78,375,0.365
79,375,0.7025
80,375,0.06
81,375,0
82,375,0
83,375,2.36
84,375,0.4225
85,375,4.5475
86,375,0.9125
87,375,0
88,375,0
89,375,0
90,375,0
1,385,0.2425
2,385,0
3,385,0
4,385,0
5,385,0
6,385,3.505
7,385,0.025
8,385,0
9,385,1.5175
10,385,3.2375
11,385,0.5975
12,385,1.3525
13,385,0
14,385,1.4275
15,385,1.2425
16,385,0
17,385,0
18,385,0
19,385,0
20,385,0
21,385,0
22,385,0
23,385,0
24,385,0
25,385,0
26,385,0
27,385,0
28,385,0
29,385,0
30,385,0
31,385,0
32,385,0
33,385,0
34,385,3.3875
35,385,0
36,385,1.1525
37,385,0.9625
38,385,2.8775
39,385,3.76
40,385,0.5275
41,385,0
42,385,4.0875
43,385,1.5225
44,385,0.5875
45,385,5.1375
46,385,0.6925
47,385,0.4275
48,385,7.4175
49,385,0.915
50,385,0
51,385,0.2075
52,385,0
53,385,0.9075
54,385,0
55,385,0
56,385,0
57,385,0.3775
58,385,1.17
59,385,0.68
60,385,0.675
61,385,4.275
62,385,3.7475
63,385,13.41
64,385,0
65,385,1.635
66,385,0
67,385,0.805
68,385,0.685
69,385,3.1275
70,385,12.465
71,385,24.515
72,385,5.71
73,385,4.7875
74,385,0
75,385,0
76,385,4.9675
77,385,3.86
78,385,0.2075
79,385,0.3525
80,385,0
81,385,0
82,385,0
83,385,2.4
84,385,0.4225
85,385,3.7
86,385,0.9225
87,385,0
88,385,0
89,385,0
90,385,0
1,395,0.34
2,395,0
3,395,0
4,395,0
5,395,0
6,395,5.165
7,395,0
8,395,0
9,395,2.99
10,395,3.7275
11,395,0.57
12,395,2.305
13,395,0
14,395,2.485
15,395,0.7325
16,395,0
17,395,0
18,395,0
19,395,0
20,395,0
21,395,0
22,395,0
23,395,0
24,395,0
25,395,0
26,395,0
27,395,0
28,395,0
29,395,0
30,395,0
31,395,0
32,395,0
33,395,0
34,395,3.4025
35,395,0
36,395,0.7625
37,395,0.9925
38,395,2.4925
39,395,2.555
40,395,0.405
41,395,0
42,395,5.4625
43,395,1.7725
44,395,1.0325
45,395,6.98
46,395,0.7875
47,395,0.42
48,395,7.2125
49,395,0.8975
50,395,0
51,395,0
52,395,0
53,395,0.6925
54,395,0
55,395,0
56,395,0
57,395,0.4475
58,395,0.835
59,395,0.7675
60,395,0.8425
61,395,6.8975
62,395,2.53
63,395,14.053
64,395,0
65,395,0.4
66,395,0
67,395,0.4375
68,395,1.79
69,395,2.335
70,395,13.223
71,395,25.385
72,395,4.6625
73,395,4.9875
74,395,0
75,395,0
76,395,4.885
77,395,1.7575
78,395,0
79,395,0.63
80,395,0
81,395,0
82,395,0
83,395,2.8525
84,395,0.4275
85,395,1.6675
86,395,1.32
87,395,0
88,395,0
89,395,0
90,395,0
1,405,2.4825
2,405,0
3,405,0
4,405,0
5,405,0
6,405,6.0225
7,405,0
8,405,0
9,405,2.515
10,405,4.855
11,405,0.64
12,405,0.5275
13,405,0
14,405,1.0575
15,405,1.1375
16,405,0
17,405,0
18,405,0
19,405,0
20,405,0
21,405,0
22,405,0
23,405,0
24,405,0
25,405,0
26,405,0
27,405,0
28,405,0
29,405,0
30,405,0
31,405,0
32,405,0
33,405,0
34,405,3.59
35,405,0
36,405,2.7475
37,405,1.1
38,405,2.9125
39,405,1.655
40,405,0.71
41,405,0
42,405,6.215
43,405,1.9275
44,405,1.1725
45,405,7.7125
46,405,2.0475
47,405,0.5425
48,405,8.2175
49,405,0.0725
50,405,0
51,405,0
52,405,0
53,405,0.6775
54,405,0
55,405,0
56,405,0
57,405,0.46
58,405,0.26
59,405,2.06
60,405,1.2625
61,405,6.2025
62,405,0.3125
63,405,16.673
64,405,0
65,405,0.3575
66,405,0
67,405,0.7575
68,405,4.41
69,405,2.5075
70,405,11.738
71,405,26.56
72,405,3.125
73,405,5.3375
74,405,0
75,405,0
76,405,5.0325
77,405,1.2775
78,405,0
79,405,0.22
80,405,0
81,405,0
82,405,0
83,405,3.0325
84,405,0.4
85,405,1.205
86,405,1.0925
87,405,0
88,405,0
89,405,0
90,405,0
1,415,2.71
2,415,0
3,415,0
4,415,0
5,415,0
6,415,5.865
7,415,0
8,415,0
9,415,2.5675
10,415,3.9875
11,415,0.5925
12,415,0.5125
13,415,0
14,415,1.12
15,415,1.635
16,415,0
17,415,0
18,415,0
19,415,0
20,415,0
21,415,0
22,415,0
23,415,0
24,415,0
25,415,0
26,415,0
27,415,0
28,415,0
29,415,0
30,415,0
31,415,0
32,415,0
33,415,0
34,415,1.1725
35,415,0
36,415,2.8475
37,415,1.905
38,415,1.97
39,415,0.6125
40,415,0.8325
41,415,0
42,415,6.4175
43,415,0.835
44,415,1.3725
45,415,8.19
46,415,2.1825
47,415,1.3125
48,415,8.7725
49,415,0
50,415,0
51,415,0
52,415,0
53,415,0.5975
54,415,0
55,415,0
56,415,0
57,415,0.345
58,415,0
59,415,3.235
60,415,4.495
61,415,5.1575
62,415,0.3275
63,415,16.77
64,415,0
65,415,0.3875
66,415,0
67,415,1.8625
68,415,7.29
69,415,3.99
70,415,10.05
71,415,26.125
72,415,2.975
73,415,5.235
